embb_rate,embb_users,embb_req,urllc_rate,urllc_users,urllc_req,miot_rate,miot_users,miot_req,mmtc_rate,mmtc_users,mmtc_req,voice_rate,voice_users,voice_req
7711542152,119,12525431341,80627841,48,101088034,64728846,49,73766931,78350166,77,168022578,102843069,75,174765402
7058412802,184,16646209348,18223605,108,20460193,61295838,93,120521119,69058493,104,182986223,92025796,112,217421948
11347531025,198,32096361984,2236588,102,2236588,147820181,90,310524955,85667611,105,303696730,157143179,118,432014097
11195360885,203,33125234477,0,128,0,124306777,100,229840938,83810488,115,302355631,163423031,129,380339968
12058608343,177,29356122997,0,98,0,128070124,89,225212885,75863397,100,226532731,178701734,116,336005182
11009737302,165,22311468186,0,64,0,100857174,72,155430475,86499774,91,223016898,132001005,91,180929093
9320441628,161,18603824326,0,61,0,81629204,67,123081037,69754060,95,166461489,70027509,87,126216131
8493713422,186,21041876534,0,100,0,75977764,86,139033966,59590283,111,179442703,99051231,115,305856562
10308625133,207,29652402226,0,129,0,116505318,102,278184811,35715659,115,114470803,148086181,133,453352401
11103279591,204,31542468955,0,106,0,136640899,97,290242735,25867192,103,78755144,191293791,126,431787307
11332440820,196,28851732992,0,96,0,109007950,87,193971732,40304958,96,124891247,151486923,121,282805989
11722833229,162,22757528339,0,46,0,107343271,66,164821160,87286818,89,312474769,117751175,91,176428946
8524949016,177,19156216279,0,100,0,70719179,84,118506840,72803007,104,259289148,81300972,115,223031063
10038381928,185,26294841008,0,104,0,109213681,99,199236779,85290651,108,292403097,134410220,118,446298749
11666129435,155,25177785351,0,48,0,139959404,80,222783317,94684920,95,270225897,175364325,112,422031117
9506422603,131,16669976483,10628523,28,10716681,99421278,54,122808835,82075980,87,187885497,167628543,102,284389325
7389311879,158,14974053925,60835751,90,106113517,52251235,74,74688489,72090514,103,173672886,101210642,115,184182475
9916370151,162,23728114713,36479851,72,42048540,135527400,76,230101003,87167081,96,213983077,120227112,102,291328816
10070034114,167,23624334663,5379799,83,5568689,94841528,89,170956218,71819104,92,190578195,127942876,106,310202934
9644933718,199,25446185212,188890,113,188890,109816773,95,222494770,71226104,110,237634006,133668391,128,350444123
11939116020,164,26831470834,0,52,0,150079627,77,235993019,98748488,98,288958177,164750530,105,370806915
9936587811,134,17873231882,17929674,28,18937440,90183388,62,114053911,91888831,86,223387892,157315129,84,244183700
6955656682,201,17185033527,38522843,125,91213570,59938953,97,107442500,63974871,114,189750887,82157631,125,180450543
12937904866,160,29730341015,49557658,54,52690727,143324831,86,270390516,103809400,99,290752243,152722250,106,423371699
